#com.redshiftdev.Sync-Solver-Health-Export (2.3.31),,
asleep-start-date-time,asleep-end-date-time,minutes-asleep
2018-08-25T00:15:00-04:00,2018-08-25T01:34:00-04:00,79
2018-08-25T01:38:00-04:00,2018-08-25T03:04:00-04:00,86
2018-08-25T03:25:00-04:00,2018-08-25T03:48:00-04:00,23
2018-08-25T04:58:00-04:00,2018-08-25T10:14:00-04:00,316
2018-08-25T16:20:00-04:00,2018-08-25T17:00:00-04:00,40
2018-08-26T02:30:00-04:00,2018-08-26T03:29:00-04:00,59
2018-08-26T03:50:00-04:00,2018-08-26T04:44:00-04:00,54
2018-08-26T05:00:00-04:00,2018-08-26T07:27:00-04:00,147
2018-08-26T07:48:00-04:00,2018-08-26T08:47:00-04:00,59
2018-08-26T09:15:00-04:00,2018-08-26T09:30:00-04:00,15
2018-08-26T09:55:00-04:00,2018-08-26T10:44:00-04:00,49
2018-08-26T11:13:00-04:00,2018-08-26T11:27:00-04:00,14
2018-08-26T11:45:00-04:00,2018-08-26T12:26:00-04:00,41
2018-08-26T15:11:00-04:00,2018-08-26T15:44:00-04:00,33
2018-08-26T16:04:00-04:00,2018-08-26T17:00:00-04:00,56
2018-08-27T01:01:00-04:00,2018-08-27T01:38:00-04:00,37
2018-08-27T02:17:00-04:00,2018-08-27T08:29:00-04:00,372
2018-08-27T11:30:00-04:00,2018-08-27T12:46:00-04:00,76
2018-08-28T00:00:00-04:00,2018-08-28T02:28:00-04:00,148
2018-08-28T02:47:00-04:00,2018-08-28T03:36:00-04:00,49
2018-08-28T03:56:00-04:00,2018-08-28T04:31:00-04:00,35
2018-08-28T04:59:00-04:00,2018-08-28T05:12:00-04:00,13
2018-08-28T05:30:00-04:00,2018-08-28T06:29:00-04:00,59
2018-08-28T06:38:00-04:00,2018-08-28T07:46:00-04:00,68
2018-08-29T01:10:00-04:00,2018-08-29T05:00:00-04:00,230
2018-08-29T05:24:00-04:00,2018-08-29T06:53:00-04:00,89
2018-08-29T07:29:00-04:00,2018-08-29T08:14:00-04:00,45
2018-08-30T02:15:00-04:00,2018-08-30T06:41:00-04:00,266
2018-08-30T07:26:00-04:00,2018-08-30T09:29:00-04:00,123
2018-08-30T21:57:00-04:00,2018-08-31T05:46:00-04:00,469
2018-08-31T06:29:00-04:00,2018-08-31T07:43:00-04:00,74
2018-08-31T11:23:00-04:00,2018-08-31T13:14:00-04:00,111
2018-09-01T02:30:00-04:00,2018-09-01T04:18:00-04:00,108
2018-09-01T05:02:00-04:00,2018-09-01T06:57:00-04:00,115
2018-09-01T07:01:00-04:00,2018-09-01T09:43:00-04:00,162
2018-09-01T10:30:00-04:00,2018-09-01T11:41:00-04:00,71
2018-09-02T00:59:00-04:00,2018-09-02T01:41:00-04:00,42
2018-09-02T04:45:00-04:00,2018-09-02T05:29:00-04:00,44
2018-09-02T05:50:00-04:00,2018-09-02T07:29:00-04:00,99
2018-09-02T07:59:00-04:00,2018-09-02T09:11:00-04:00,72
2018-09-02T09:44:00-04:00,2018-09-02T09:59:00-04:00,15
2018-09-02T12:30:00-04:00,2018-09-02T14:15:00-04:00,105
2018-09-03T00:30:00-04:00,2018-09-03T01:15:00-04:00,45
2018-09-03T01:42:00-04:00,2018-09-03T02:30:00-04:00,48
2018-09-03T02:53:00-04:00,2018-09-03T07:29:00-04:00,276
2018-09-03T08:15:00-04:00,2018-09-03T10:32:00-04:00,137
2018-09-04T04:31:00-04:00,2018-09-04T07:56:00-04:00,205
2018-09-04T08:02:00-04:00,2018-09-04T10:42:00-04:00,160
2018-09-05T01:15:00-04:00,2018-09-05T01:28:00-04:00,13
2018-09-05T01:43:00-04:00,2018-09-05T05:32:00-04:00,229
2018-09-05T05:42:00-04:00,2018-09-05T06:51:00-04:00,69
2018-09-05T06:57:00-04:00,2018-09-05T07:44:00-04:00,47
2018-09-06T00:15:00-04:00,2018-09-06T01:17:00-04:00,62
2018-09-06T01:26:00-04:00,2018-09-06T01:57:00-04:00,31
2018-09-06T02:29:00-04:00,2018-09-06T03:53:00-04:00,84
2018-09-06T04:30:00-04:00,2018-09-06T05:43:00-04:00,73
2018-09-06T05:58:00-04:00,2018-09-06T06:26:00-04:00,28
2018-09-06T11:45:00-04:00,2018-09-06T11:59:00-04:00,14
2018-09-06T22:47:00-04:00,2018-09-07T02:16:00-04:00,209
2018-09-07T02:30:00-04:00,2018-09-07T06:34:00-04:00,244
2018-09-07T06:39:00-04:00,2018-09-07T07:33:00-04:00,54
2018-09-07T07:45:00-04:00,2018-09-07T08:44:00-04:00,59
2018-09-07T10:00:00-04:00,2018-09-07T10:48:00-04:00,48
2018-09-08T01:34:00-04:00,2018-09-08T06:45:00-04:00,311
2018-09-08T07:15:00-04:00,2018-09-08T08:59:00-04:00,104
2018-09-10T11:01:00-04:00,2018-09-10T12:50:00-04:00,109
2018-09-11T00:32:00-04:00,2018-09-11T02:58:00-04:00,146
2018-09-11T03:29:00-04:00,2018-09-11T05:31:00-04:00,122
2018-09-11T05:39:00-04:00,2018-09-11T06:27:00-04:00,48
2018-09-11T23:30:00-04:00,2018-09-12T05:33:00-04:00,363
2018-09-12T06:09:00-04:00,2018-09-12T07:43:00-04:00,94
2018-09-12T09:59:00-04:00,2018-09-12T11:29:00-04:00,90
2018-09-13T01:15:00-04:00,2018-09-13T01:27:00-04:00,12
2018-09-13T01:45:00-04:00,2018-09-13T02:58:00-04:00,73
2018-09-13T03:29:00-04:00,2018-09-13T03:49:00-04:00,20
2018-09-13T04:00:00-04:00,2018-09-13T05:58:00-04:00,118
2018-09-13T06:29:00-04:00,2018-09-13T07:31:00-04:00,62
2018-09-13T10:43:00-04:00,2018-09-13T12:12:00-04:00,89
2018-09-13T23:36:00-04:00,2018-09-14T02:46:00-04:00,190
2018-09-14T03:08:00-04:00,2018-09-14T07:41:00-04:00,273
2018-09-14T09:40:00-04:00,2018-09-14T11:12:00-04:00,92
2018-09-15T01:59:00-04:00,2018-09-15T05:15:00-04:00,196
2018-09-15T06:40:00-04:00,2018-09-15T07:44:00-04:00,64
2018-09-15T15:45:00-04:00,2018-09-15T17:30:00-04:00,105
2018-09-16T00:15:00-04:00,2018-09-16T00:59:00-04:00,44
2018-09-16T01:44:00-04:00,2018-09-16T02:30:00-04:00,46
2018-09-16T03:10:00-04:00,2018-09-16T05:45:00-04:00,155
2018-09-16T06:10:00-04:00,2018-09-16T07:27:00-04:00,77
2018-09-16T21:56:00-04:00,2018-09-16T22:14:00-04:00,18
2018-09-16T23:00:00-04:00,2018-09-16T23:59:00-04:00,59
2018-09-17T00:15:00-04:00,2018-09-17T05:44:00-04:00,329
2018-09-17T06:06:00-04:00,2018-09-17T06:43:00-04:00,37
2018-09-17T23:00:00-04:00,2018-09-17T23:32:00-04:00,32
2018-09-18T01:36:00-04:00,2018-09-18T01:56:00-04:00,20
2018-09-18T02:28:00-04:00,2018-09-18T04:44:00-04:00,136
2018-09-18T05:27:00-04:00,2018-09-18T05:43:00-04:00,16
2018-09-18T06:12:00-04:00,2018-09-18T06:58:00-04:00,46
2018-09-18T10:56:00-04:00,2018-09-18T11:32:00-04:00,36
2018-09-18T22:52:00-04:00,2018-09-18T23:15:00-04:00,23
2018-09-18T23:29:00-04:00,2018-09-19T00:02:00-04:00,33
2018-09-19T00:54:00-04:00,2018-09-19T04:31:00-04:00,217
2018-09-19T05:26:00-04:00,2018-09-19T07:15:00-04:00,109
2018-09-19T09:26:00-04:00,2018-09-19T10:30:00-04:00,64
2018-09-20T00:23:00-04:00,2018-09-20T01:17:00-04:00,54
2018-09-20T01:55:00-04:00,2018-09-20T07:00:00-04:00,305
2018-09-20T11:22:00-04:00,2018-09-20T11:57:00-04:00,35
2018-09-20T23:39:00-04:00,2018-09-21T00:04:00-04:00,25
2018-09-21T01:47:00-04:00,2018-09-21T02:13:00-04:00,26
2018-09-21T02:43:00-04:00,2018-09-21T04:00:00-04:00,77
2018-09-21T04:14:00-04:00,2018-09-21T05:15:00-04:00,61
2018-09-22T01:41:00-04:00,2018-09-22T06:17:00-04:00,276
2018-09-22T06:32:00-04:00,2018-09-22T07:01:00-04:00,29
2018-09-22T07:29:00-04:00,2018-09-22T08:01:00-04:00,32
2018-09-23T23:26:00-04:00,2018-09-23T23:45:00-04:00,19
2018-09-24T08:40:00-04:00,2018-09-24T09:14:00-04:00,34
2018-09-24T09:45:00-04:00,2018-09-24T09:58:00-04:00,13
2018-09-24T10:28:00-04:00,2018-09-24T12:00:00-04:00,92
2018-09-24T17:23:00-04:00,2018-09-24T22:33:00-04:00,310
2018-09-25T10:25:00-04:00,2018-09-25T11:01:00-04:00,36
2018-09-25T14:40:00-04:00,2018-09-25T20:12:00-04:00,332
2018-09-25T20:42:00-04:00,2018-09-25T21:42:00-04:00,60
2018-09-26T10:45:00-04:00,2018-09-26T11:14:00-04:00,29
2018-09-26T15:05:00-04:00,2018-09-26T16:58:00-04:00,113
2018-09-26T19:43:00-04:00,2018-09-26T20:22:00-04:00,39
2018-09-26T20:37:00-04:00,2018-09-26T22:19:00-04:00,102
2018-09-27T16:56:00-04:00,2018-09-27T21:31:00-04:00,275
2018-09-28T14:00:00-04:00,2018-09-28T23:45:00-04:00,585
2018-09-29T14:12:00-04:00,2018-09-29T17:45:00-04:00,213
2018-09-29T19:44:00-04:00,2018-09-29T20:28:00-04:00,44
2018-09-29T21:00:00-04:00,2018-09-29T23:13:00-04:00,133
2018-09-30T14:00:00-04:00,2018-10-01T01:00:00-04:00,660
2018-10-01T13:30:00-04:00,2018-10-01T13:45:00-04:00,15
2018-10-01T17:59:00-04:00,2018-10-01T22:59:00-04:00,300
2018-10-01T23:27:00-04:00,2018-10-01T23:58:00-04:00,31
2018-10-02T16:01:00-04:00,2018-10-02T16:28:00-04:00,27
2018-10-02T17:56:00-04:00,2018-10-02T22:42:00-04:00,286
2018-10-02T23:11:00-04:00,2018-10-02T23:44:00-04:00,33
2018-10-02T23:58:00-04:00,2018-10-03T00:48:00-04:00,50
2018-10-03T04:29:00-04:00,2018-10-03T05:14:00-04:00,45
2018-10-03T16:30:00-04:00,2018-10-03T16:43:00-04:00,13
2018-10-03T21:06:00-04:00,2018-10-03T21:45:00-04:00,39
2018-10-03T22:00:00-04:00,2018-10-03T23:43:00-04:00,103
2018-10-04T00:13:00-04:00,2018-10-04T00:56:00-04:00,43
2018-10-04T14:43:00-04:00,2018-10-04T20:59:59-04:00,376.983
2018-10-04T21:10:00-04:00,2018-10-04T23:43:00-04:00,153
2018-10-06T04:45:00-04:00,2018-10-06T06:00:00-04:00,75
2018-10-06T19:00:00-04:00,2018-10-06T19:15:00-04:00,15
2018-10-06T21:00:00-04:00,2018-10-07T08:00:00-04:00,660
2018-10-07T21:08:00-04:00,2018-10-07T23:06:00-04:00,118
2018-10-07T23:45:00-04:00,2018-10-08T01:14:00-04:00,89
2018-10-08T01:39:00-04:00,2018-10-08T02:04:00-04:00,25
2018-10-08T02:37:00-04:00,2018-10-08T05:29:00-04:00,172
2018-10-08T05:57:00-04:00,2018-10-08T08:05:00-04:00,128
2018-10-08T16:57:00-04:00,2018-10-08T17:27:00-04:00,30
2018-10-08T22:15:00-04:00,2018-10-09T01:11:00-04:00,176
2018-10-09T01:23:00-04:00,2018-10-09T03:27:00-04:00,124
2018-10-09T03:57:00-04:00,2018-10-09T04:46:00-04:00,49
2018-10-09T05:13:00-04:00,2018-10-09T06:30:00-04:00,77
2018-10-09T07:00:00-04:00,2018-10-09T08:12:00-04:00,72
2018-10-09T22:48:00-04:00,2018-10-10T00:03:00-04:00,75
2018-10-10T00:14:00-04:00,2018-10-10T04:26:00-04:00,252
2018-10-10T05:29:00-04:00,2018-10-10T06:59:00-04:00,90
2018-10-11T00:29:00-04:00,2018-10-11T01:45:00-04:00,76
2018-10-11T02:15:00-04:00,2018-10-11T02:29:00-04:00,14
2018-10-11T03:30:00-04:00,2018-10-11T04:56:00-04:00,86
2018-10-11T05:19:00-04:00,2018-10-11T08:14:00-04:00,175
2018-10-11T14:38:00-04:00,2018-10-11T16:15:00-04:00,97
2018-10-11T22:55:00-04:00,2018-10-12T00:01:00-04:00,66
2018-10-12T00:58:00-04:00,2018-10-12T01:46:00-04:00,48
2018-10-12T02:15:00-04:00,2018-10-12T03:00:00-04:00,45
2018-10-12T03:15:00-04:00,2018-10-12T05:11:00-04:00,116
2018-10-12T05:36:00-04:00,2018-10-12T05:59:00-04:00,23
2018-10-12T06:20:00-04:00,2018-10-12T07:18:00-04:00,58
2018-10-12T07:40:00-04:00,2018-10-12T08:58:00-04:00,78
2018-10-12T16:59:00-04:00,2018-10-12T18:05:00-04:00,66
2018-10-13T00:24:00-04:00,2018-10-13T01:18:00-04:00,54
2018-10-13T03:23:00-04:00,2018-10-13T04:13:00-04:00,50
2018-10-13T04:30:00-04:00,2018-10-13T07:58:00-04:00,208
2018-10-14T01:28:00-04:00,2018-10-14T04:06:00-04:00,158
2018-10-14T04:27:00-04:00,2018-10-14T07:42:00-04:00,195
2018-10-14T08:12:00-04:00,2018-10-14T08:30:00-04:00,18
2018-10-14T08:46:00-04:00,2018-10-14T11:56:00-04:00,190
2018-10-15T01:45:00-04:00,2018-10-15T03:59:00-04:00,134
2018-10-15T04:15:00-04:00,2018-10-15T05:03:00-04:00,48
2018-10-15T06:12:00-04:00,2018-10-15T07:57:00-04:00,105
2018-10-15T11:04:00-04:00,2018-10-15T13:23:00-04:00,139
2018-10-16T01:53:00-04:00,2018-10-16T02:46:00-04:00,53
2018-10-16T03:43:00-04:00,2018-10-16T04:18:00-04:00,35
2018-10-16T04:41:00-04:00,2018-10-16T05:59:00-04:00,78
2018-10-16T06:24:00-04:00,2018-10-16T08:58:00-04:00,154
2018-10-16T09:59:00-04:00,2018-10-16T11:59:00-04:00,120
2018-10-17T00:30:00-04:00,2018-10-17T02:59:00-04:00,149
2018-10-17T03:54:00-04:00,2018-10-17T04:15:00-04:00,21
2018-10-17T04:36:00-04:00,2018-10-17T05:15:00-04:00,39
2018-10-17T06:15:00-04:00,2018-10-17T07:41:00-04:00,86
2018-10-17T08:45:00-04:00,2018-10-17T09:59:00-04:00,74
2018-10-18T00:55:00-04:00,2018-10-18T01:16:00-04:00,21
2018-10-18T01:44:00-04:00,2018-10-18T08:44:00-04:00,420
2018-10-18T09:12:00-04:00,2018-10-18T10:59:00-04:00,107
2018-10-19T01:43:00-04:00,2018-10-19T01:58:00-04:00,15
2018-10-19T02:43:00-04:00,2018-10-19T03:26:00-04:00,43
2018-10-19T04:09:00-04:00,2018-10-19T05:31:00-04:00,82
2018-10-19T11:12:00-04:00,2018-10-19T12:29:00-04:00,77
2018-10-20T00:00:00-04:00,2018-10-20T00:58:00-04:00,58
2018-10-20T02:13:00-04:00,2018-10-20T06:30:00-04:00,257
2018-10-20T13:24:00-04:00,2018-10-20T13:47:00-04:00,23
2018-10-20T14:57:00-04:00,2018-10-20T15:28:00-04:00,31
2018-10-21T01:34:00-04:00,2018-10-21T05:58:00-04:00,264
2018-10-21T06:28:00-04:00,2018-10-21T07:14:00-04:00,46
2018-10-21T07:45:00-04:00,2018-10-21T10:15:00-04:00,150
2018-10-22T01:29:00-04:00,2018-10-22T02:12:00-04:00,43
2018-10-22T03:13:00-04:00,2018-10-22T04:04:00-04:00,51
2018-10-22T04:30:00-04:00,2018-10-22T05:37:00-04:00,67
2018-10-22T06:11:00-04:00,2018-10-22T08:00:00-04:00,109
2018-10-22T16:51:00-04:00,2018-10-22T17:33:00-04:00,42
2018-10-23T01:45:00-04:00,2018-10-23T06:12:00-04:00,267
2018-10-23T06:40:00-04:00,2018-10-23T07:27:00-04:00,47
2018-10-23T09:44:00-04:00,2018-10-23T10:30:00-04:00,46
2018-10-24T03:30:00-04:00,2018-10-24T04:13:00-04:00,43
2018-10-24T04:20:00-04:00,2018-10-24T05:28:00-04:00,68
2018-10-24T05:59:00-04:00,2018-10-24T08:15:00-04:00,136
2018-10-24T10:11:00-04:00,2018-10-24T12:16:00-04:00,125
2018-10-24T23:59:00-04:00,2018-10-25T01:58:00-04:00,119
2018-10-25T02:58:00-04:00,2018-10-25T05:35:00-04:00,157
2018-10-25T06:47:00-04:00,2018-10-25T08:17:00-04:00,90
2018-10-25T10:25:00-04:00,2018-10-25T11:45:00-04:00,80
2018-10-26T00:58:00-04:00,2018-10-26T01:28:00-04:00,30
2018-10-26T01:58:00-04:00,2018-10-26T02:14:00-04:00,16
2018-10-26T02:29:00-04:00,2018-10-26T04:41:00-04:00,132
2018-10-26T05:14:00-04:00,2018-10-26T06:20:00-04:00,66
2018-10-26T06:42:00-04:00,2018-10-26T08:43:00-04:00,121
2018-10-26T09:30:00-04:00,2018-10-26T11:43:00-04:00,133
2018-10-27T01:40:00-04:00,2018-10-27T02:15:00-04:00,35
2018-10-27T02:40:00-04:00,2018-10-27T09:44:00-04:00,424
2018-10-27T10:24:00-04:00,2018-10-27T11:12:00-04:00,48
2018-10-28T00:32:00-04:00,2018-10-28T02:02:00-04:00,90
2018-10-28T02:28:00-04:00,2018-10-28T04:28:00-04:00,120
2018-10-28T04:54:00-04:00,2018-10-28T07:26:00-04:00,152
2018-10-28T08:01:00-04:00,2018-10-28T10:22:00-04:00,141
2018-10-29T02:55:00-04:00,2018-10-29T06:14:00-04:00,199
2018-10-29T06:23:00-04:00,2018-10-29T07:50:00-04:00,87
2018-10-29T21:45:00-04:00,2018-10-30T04:03:00-04:00,378
2018-10-30T04:30:00-04:00,2018-10-30T05:27:00-04:00,57
2018-10-30T06:15:00-04:00,2018-10-30T07:27:00-04:00,72
2018-10-30T07:53:00-04:00,2018-10-30T08:14:00-04:00,21
2018-10-31T03:30:00-04:00,2018-10-31T06:38:00-04:00,188
2018-10-31T07:29:00-04:00,2018-10-31T08:13:00-04:00,44
2018-10-31T09:43:00-04:00,2018-10-31T12:29:00-04:00,166
2018-11-01T00:12:00-04:00,2018-11-01T00:42:00-04:00,30
2018-11-01T01:04:00-04:00,2018-11-01T01:27:00-04:00,23
2018-11-01T01:50:00-04:00,2018-11-01T02:42:00-04:00,52
2018-11-01T03:10:00-04:00,2018-11-01T05:16:00-04:00,126
2018-11-01T05:45:00-04:00,2018-11-01T08:28:00-04:00,163
2018-11-02T00:20:00-04:00,2018-11-02T01:04:00-04:00,44
2018-11-02T01:19:00-04:00,2018-11-02T04:01:00-04:00,162
2018-11-02T04:29:00-04:00,2018-11-02T05:11:00-04:00,42
2018-11-02T06:40:00-04:00,2018-11-02T07:02:00-04:00,22
2018-11-02T07:14:00-04:00,2018-11-02T08:14:00-04:00,60
2018-11-02T10:41:00-04:00,2018-11-02T12:27:00-04:00,106
2018-11-03T00:55:00-04:00,2018-11-03T06:49:00-04:00,354
2018-11-03T07:15:00-04:00,2018-11-03T08:11:00-04:00,56
2018-11-03T08:39:00-04:00,2018-11-03T10:12:00-04:00,93
2018-11-04T01:08:00-04:00,2018-11-04T01:45:00-04:00,37
2018-11-04T01:00:00-05:00,2018-11-04T05:58:00-05:00,298
2018-11-04T06:50:00-05:00,2018-11-04T08:12:00-05:00,82
2018-11-04T10:12:00-05:00,2018-11-04T10:29:00-05:00,17
2018-11-05T00:00:00-05:00,2018-11-05T02:45:00-05:00,165
2018-11-05T03:14:00-05:00,2018-11-05T03:39:00-05:00,25
2018-11-05T03:54:00-05:00,2018-11-05T04:15:00-05:00,21
2018-11-05T05:00:00-05:00,2018-11-05T05:41:00-05:00,41
2018-11-05T06:15:00-05:00,2018-11-05T06:32:00-05:00,17
2018-11-05T08:11:00-05:00,2018-11-05T08:29:00-05:00,18
2018-11-05T11:27:00-05:00,2018-11-05T12:00:00-05:00,33
2018-11-06T02:46:00-05:00,2018-11-06T05:01:00-05:00,135
2018-11-06T05:23:00-05:00,2018-11-06T07:29:00-05:00,126
2018-11-06T07:56:00-05:00,2018-11-06T10:31:00-05:00,155
2018-11-06T14:00:00-05:00,2018-11-06T14:31:00-05:00,31
2018-11-06T23:59:00-05:00,2018-11-07T02:22:00-05:00,143
2018-11-07T02:25:00-05:00,2018-11-07T05:16:00-05:00,171
2018-11-07T05:31:00-05:00,2018-11-07T07:32:00-05:00,121
2018-11-08T00:05:00-05:00,2018-11-08T00:44:00-05:00,39
2018-11-08T01:15:00-05:00,2018-11-08T07:18:00-05:00,363
2018-11-08T10:59:00-05:00,2018-11-08T12:13:00-05:00,74
2018-11-09T01:00:00-05:00,2018-11-09T03:46:00-05:00,166
2018-11-09T04:08:00-05:00,2018-11-09T05:14:00-05:00,66
2018-11-09T05:58:00-05:00,2018-11-09T06:14:00-05:00,16
2018-11-09T06:38:00-05:00,2018-11-09T07:31:00-05:00,53
2018-11-10T02:15:00-05:00,2018-11-10T05:45:00-05:00,210
2018-11-10T06:10:00-05:00,2018-11-10T07:27:00-05:00,77
2018-11-10T07:42:00-05:00,2018-11-10T10:42:00-05:00,180
2018-11-11T03:11:00-05:00,2018-11-11T07:20:00-05:00,249
2018-11-11T07:22:00-05:00,2018-11-11T08:14:00-05:00,52
2018-11-11T11:38:00-05:00,2018-11-11T12:51:00-05:00,73
2018-11-12T00:42:00-05:00,2018-11-12T00:57:00-05:00,15
2018-11-12T01:33:00-05:00,2018-11-12T03:22:00-05:00,109
2018-11-12T04:13:00-05:00,2018-11-12T05:50:00-05:00,97
2018-11-12T06:18:00-05:00,2018-11-12T07:58:00-05:00,100
2018-11-12T22:43:00-05:00,2018-11-13T00:36:00-05:00,113
2018-11-13T01:13:00-05:00,2018-11-13T05:03:00-05:00,230
2018-11-13T07:04:00-05:00,2018-11-13T07:48:00-05:00,44
2018-11-14T00:20:00-05:00,2018-11-14T01:04:00-05:00,44
2018-11-14T01:08:00-05:00,2018-11-14T03:29:00-05:00,141
2018-11-14T03:55:00-05:00,2018-11-14T05:28:00-05:00,93
2018-11-14T06:45:00-05:00,2018-11-14T07:59:00-05:00,74
2018-11-15T00:00:00-05:00,2018-11-15T05:28:00-05:00,328
2018-11-15T05:59:00-05:00,2018-11-15T07:41:00-05:00,102
2018-11-15T09:20:00-05:00,2018-11-15T10:00:00-05:00,40
2018-11-15T10:20:00-05:00,2018-11-15T11:14:00-05:00,54
2018-11-16T01:45:00-05:00,2018-11-16T05:06:00-05:00,201
2018-11-16T05:42:00-05:00,2018-11-16T07:15:00-05:00,93
2018-11-16T09:45:00-05:00,2018-11-16T12:15:00-05:00,150
2018-11-17T02:30:00-05:00,2018-11-17T05:33:00-05:00,183
2018-11-17T06:20:00-05:00,2018-11-17T09:11:00-05:00,171
2018-11-18T00:24:00-05:00,2018-11-18T03:46:00-05:00,202
2018-11-18T04:13:00-05:00,2018-11-18T04:30:00-05:00,17
2018-11-18T05:35:00-05:00,2018-11-18T06:11:00-05:00,36
2018-11-18T06:42:00-05:00,2018-11-18T08:11:00-05:00,89
2018-11-18T09:42:00-05:00,2018-11-18T10:31:00-05:00,49
2018-11-18T23:58:00-05:00,2018-11-19T01:30:00-05:00,92
2018-11-19T01:59:00-05:00,2018-11-19T05:14:00-05:00,195
2018-11-19T05:18:00-05:00,2018-11-19T07:57:00-05:00,159
2018-11-19T09:15:00-05:00,2018-11-19T10:18:00-05:00,63
2018-11-20T00:58:00-05:00,2018-11-20T01:15:00-05:00,17
2018-11-20T01:38:00-05:00,2018-11-20T02:11:00-05:00,33
2018-11-20T02:29:00-05:00,2018-11-20T05:18:00-05:00,169
2018-11-20T05:29:00-05:00,2018-11-20T08:06:00-05:00,157
2018-11-21T02:36:00-05:00,2018-11-21T07:01:00-05:00,265
2018-11-21T08:00:00-05:00,2018-11-21T09:06:00-05:00,66
2018-11-22T03:09:00-05:00,2018-11-22T04:12:00-05:00,63
2018-11-22T04:41:00-05:00,2018-11-22T04:59:00-05:00,18
2018-11-22T05:53:00-05:00,2018-11-22T07:28:00-05:00,95
2018-11-22T08:17:00-05:00,2018-11-22T08:58:00-05:00,41
2018-11-23T01:15:00-05:00,2018-11-23T04:25:00-05:00,190
2018-11-23T04:44:00-05:00,2018-11-23T07:44:00-05:00,180
2018-11-23T08:05:00-05:00,2018-11-23T09:03:00-05:00,58
2018-11-23T09:30:00-05:00,2018-11-23T10:41:00-05:00,71
2018-11-24T03:00:00-05:00,2018-11-24T07:07:00-05:00,247
2018-11-24T07:32:00-05:00,2018-11-24T08:50:00-05:00,78
2018-11-24T09:16:00-05:00,2018-11-24T10:00:00-05:00,44
2018-11-25T02:42:00-05:00,2018-11-25T07:23:00-05:00,281
2018-11-25T07:40:00-05:00,2018-11-25T08:02:00-05:00,22
2018-11-25T08:30:00-05:00,2018-11-25T08:58:00-05:00,28
2018-11-25T09:14:00-05:00,2018-11-25T10:28:00-05:00,74
2018-11-26T01:42:00-05:00,2018-11-26T05:05:00-05:00,203
2018-11-26T05:12:00-05:00,2018-11-26T06:04:00-05:00,52
2018-11-26T07:52:00-05:00,2018-11-26T08:30:00-05:00,38
2018-11-27T01:23:00-05:00,2018-11-27T04:46:00-05:00,203
2018-11-27T05:29:00-05:00,2018-11-27T06:29:00-05:00,60
2018-11-27T06:55:00-05:00,2018-11-27T08:02:00-05:00,67
2018-11-28T01:26:00-05:00,2018-11-28T06:05:00-05:00,279
2018-11-28T06:54:00-05:00,2018-11-28T08:13:00-05:00,79
2018-11-29T01:00:00-05:00,2018-11-29T06:13:00-05:00,313
2018-11-29T06:42:00-05:00,2018-11-29T08:29:00-05:00,107
2018-11-30T00:43:00-05:00,2018-11-30T04:12:00-05:00,209
2018-11-30T04:43:00-05:00,2018-11-30T08:35:00-05:00,232
2018-11-30T23:30:00-05:00,2018-12-01T02:05:00-05:00,155
2018-12-01T02:23:00-05:00,2018-12-01T06:20:00-05:00,237
2018-12-01T06:44:00-05:00,2018-12-01T08:30:00-05:00,106
2018-12-01T13:26:00-05:00,2018-12-01T14:00:00-05:00,34
2018-12-02T02:39:00-05:00,2018-12-02T07:00:00-05:00,261
2018-12-02T07:28:00-05:00,2018-12-02T09:11:00-05:00,103
2018-12-02T12:11:00-05:00,2018-12-02T13:14:00-05:00,63
2018-12-03T01:31:00-05:00,2018-12-03T04:44:00-05:00,193
2018-12-03T05:00:00-05:00,2018-12-03T08:05:00-05:00,185
2018-12-03T09:45:00-05:00,2018-12-03T11:59:00-05:00,134
2018-12-03T23:32:00-05:00,2018-12-04T06:00:00-05:00,388
2018-12-04T07:15:00-05:00,2018-12-04T08:01:00-05:00,46
2018-12-04T13:19:00-05:00,2018-12-04T14:08:00-05:00,49
2018-12-04T23:39:00-05:00,2018-12-05T04:31:00-05:00,292
2018-12-05T23:45:00-05:00,2018-12-06T05:16:00-05:00,331
2018-12-06T06:43:00-05:00,2018-12-06T07:58:00-05:00,75
2018-12-06T10:28:00-05:00,2018-12-06T12:27:00-05:00,119
2018-12-07T01:01:00-05:00,2018-12-07T01:58:00-05:00,57
2018-12-07T02:32:00-05:00,2018-12-07T06:01:00-05:00,209
2018-12-07T07:06:00-05:00,2018-12-07T07:30:00-05:00,24
2018-12-08T02:22:00-05:00,2018-12-08T04:28:00-05:00,126
2018-12-08T06:15:00-05:00,2018-12-08T08:29:00-05:00,134
2018-12-09T00:50:00-05:00,2018-12-09T02:12:00-05:00,82
2018-12-09T02:41:00-05:00,2018-12-09T03:17:00-05:00,36
2018-12-09T03:30:00-05:00,2018-12-09T08:01:00-05:00,271
2018-12-09T09:23:00-05:00,2018-12-09T10:01:00-05:00,38
2018-12-10T00:15:00-05:00,2018-12-10T00:59:00-05:00,44
2018-12-10T01:28:00-05:00,2018-12-10T05:27:00-05:00,239
2018-12-10T06:29:00-05:00,2018-12-10T06:59:00-05:00,30
2018-12-10T07:25:00-05:00,2018-12-10T08:03:00-05:00,38
2018-12-10T13:59:00-05:00,2018-12-10T15:01:00-05:00,62
2018-12-11T00:00:00-05:00,2018-12-11T08:20:00-05:00,500
